D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328_#2.b\PCBN_PCBO_PCBP.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 16:42:53 using Batch PC_LGH_20230328_#2.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
1104.6968,98507.76,1418685.32,22581465.09,24205.40,76019.89,5150030.24,810.02
1105.6716,99171.11,1387056.02,22831948.43,25196.70,70250.86,5079069.30,900.02
1106.6471,112945.60,1384924.38,22676667.17,24612.60,72288.56,5435574.29,1080.03
1107.6218,109204.40,1734480.64,21439119.23,24138.65,72489.34,5517854.92,1470.06
1108.5967,115238.94,1441175.55,23821398.45,25323.53,77653.20,5567118.04,1250.04
1109.5715,118639.21,1464244.43,22339467.17,28130.81,83849.70,5415411.17,1160.04
1110.5470,103845.31,1318640.78,23006758.85,26672.04,88688.47,5807144.29,1500.06
1111.5217,120651.46,1398730.89,21694969.23,26438.38,107419.01,5579248.04,1480.06
1112.4966,134310.17,1366071.91,23902371.37,35419.65,117817.61,5605835.54,1610.07
1113.4720,200604.86,1447042.74,24215731.79,28908.64,127419.86,5380966.79,1590.07
1114.4469,181519.51,1531876.86,23765344.28,30130.54,133417.89,5705516.16,1670.08
1115.4218,187354.22,1443515.66,25551098.49,29613.06,138262.68,5872377.41,2260.14
1116.3971,207860.09,1542351.86,24089954.71,29626.41,127040.65,5813384.29,2060.12
1117.3719,205626.64,1528124.25,27392281.86,30250.73,176338.91,6068988.03,2680.20
1118.3468,205515.49,1604227.77,25310167.23,31202.26,160205.62,5801196.16,2580.19
1119.3217,218849.16,1610597.04,24866406.81,28911.98,122326.25,5744083.66,2190.14
1120.2970,206748.41,1516840.79,24467527.63,29449.47,134790.96,5769234.91,1740.09
1121.2719,186940.29,1446298.21,23566502.61,28367.82,191317.48,5682333.67,1680.08
1122.2467,180439.59,1508837.79,23969438.04,26014.46,131457.48,5379541.79,1870.10
1123.2220,188394.16,1447255.50,23249204.69,25547.16,71609.30,2281667.31,550.01
1124.1969,50745.83,318088.52,5755023.05,16457.12,10472.91,330819.64,90.00
1125.1718,6711.15,58388.63,1345839.61,15179.39,2173.46,59706.37,20.00
1126.1476,1130.03,7301.39,645920.98,15102.67,810.02,9002.19,0.00
1127.1229,1080.03,7734.89,437361.89,14872.48,433.34,4460.54,0.00
1128.0978,100.00,1333.38,391180.74,15049.29,430.00,520.01,0.00
1129.0726,200.00,366.67,389718.11,15186.07,406.67,190.00,0.00
1130.0480,260.00,133.33,379822.60,14458.83,320.00,10.00,0.00
1131.0228,90.00,200.00,386793.08,14955.88,423.34,10.00,0.00
1131.9977,90.00,0.00,370815.60,14985.91,480.01,90.00,0.00
1132.9730,110.00,0.00,382338.52,15326.18,18415.67,462222.96,3840.42
1133.9479,1887238.25,741961.41,13175621.13,109591.79,97140.04,2826979.33,4400.55
1134.9227,858673.11,1339846.12,21448590.06,64867.18,40560.32,3325386.83,4070.47
1135.8976,245057.63,1382056.80,22753504.68,51005.03,33670.00,3303112.14,4750.64
1136.8729,193332.07,1356937.14,21611006.73,45323.99,35419.96,3676444.95,4180.49
1137.8478,170127.67,1454943.78,23874575.53,44786.05,39013.73,3634559.01,4080.47
1138.8226,186627.32,1503625.81,24455113.05,76647.60,45013.77,3606501.82,4820.66
1139.7980,177230.41,1532893.78,25057994.31,43947.43,48492.39,3840048.07,4890.67
1140.7728,174516.15,1585183.76,26772358.93,43125.55,50527.74,4019122.44,4540.58
1141.7477,200170.41,1685347.56,27667167.29,40199.14,60176.05,4392759.62,4960.69
1142.7225,200271.44,1833933.76,30615154.85,34985.50,68183.28,4764341.80,5920.99
1143.6979,182125.11,1935233.51,32782434.07,35372.89,72402.33,5216958.98,6061.04
1144.6727,192685.70,1958519.31,32486798.64,34835.23,78587.05,5658989.29,6271.11
1145.6476,183457.50,2033776.22,34593336.19,33816.73,73730.81,5820636.79,7871.75
1146.6229,177331.33,1996577.52,34981404.95,34364.38,69819.27,5661842.42,8111.86
1147.5978,180066.19,2225849.53,33005969.49,35239.31,65584.07,5201602.73,7481.58
1148.5726,173083.49,2143270.36,36073004.97,35877.17,61129.11,4590421.49,8221.91
1149.5480,172286.46,2058695.88,32420540.31,37954.54,61430.08,3893383.38,7521.60
1150.5228,158712.19,1859193.79,32355242.39,42002.91,57487.66,3844138.07,8001.81
1151.4977,147081.68,1976971.92,34246125.77,49912.13,53007.88,3905902.75,8672.12
1152.4725,168402.85,1872715.15,31276477.78,58947.96,59055.84,3924353.38,8842.21
1153.4479,157290.75,2013621.79,32718550.73,65442.49,68220.09,4277284.00,9562.58
1154.4227,175192.15,1986587.54,34206684.10,68801.00,83086.33,4396466.18,9532.56
1155.3976,175050.90,2227883.12,33510973.67,71343.68,95216.92,4528274.93,11743.89
1156.3730,204606.03,2207282.08,36643021.65,74402.03,107938.64,4766159.30,44195.02
1157.3478,192231.27,2293324.53,36608346.65,75121.53,118719.92,4906317.11,12124.15
1158.3226,208850.60,2338875.05,39143280.04,78491.78,126627.90,4782007.43,12364.31
1159.2981,221883.12,2304144.06,37029629.99,75382.56,130641.84,4824000.24,12244.23
1160.2729,202645.76,2122643.67,36878875.82,68536.71,138457.43,4976592.74,12194.19
1161.2477,196341.85,2248863.07,37298071.67,61619.74,142678.80,4863631.80,11293.60
1162.2225,216927.91,2201406.30,35744188.30,60760.32,148587.60,4753827.12,29684.84
1163.1980,231443.06,2222824.53,34355786.18,64365.49,151282.23,4551732.43,11803.93
1164.1729,261741.99,2031470.10,35500388.29,63519.33,142302.62,4507528.06,11633.82
1165.1477,234317.03,1980550.04,33022704.90,66031.19,157818.90,4541238.68,10943.38
1166.1230,222732.69,2035950.31,33773240.34,75315.64,181635.58,4599584.93,12084.12
1167.0979,221852.75,1938118.14,33300925.74,89356.27,170703.99,4549994.93,14425.87
1168.0728,218990.74,2109471.14,32939531.99,108348.01,181776.95,4547194.93,12734.57
1169.0481,199746.11,2094443.67,32994315.32,116938.71,183463.22,4648020.24,13805.37
1170.0229,186364.80,1951503.43,32553450.73,114882.90,182847.23,4575130.24,12564.45
1170.9978,201776.81,1929532.20,34835275.78,109558.26,190462.22,4410795.87,11233.56
1171.9727,190181.34,2029683.12,33367000.75,97935.05,174818.17,4516554.93,10082.87
1172.9480,197362.07,2041009.16,32965840.32,84962.84,175945.25,4711224.93,10222.95
1173.9229,211549.41,2150592.76,32568461.14,75134.91,179737.51,4953694.30,8722.15
1174.8977,196857.01,2077778.04,35959138.30,57456.74,171326.27,5051750.55,7171.45
1175.8730,219162.69,2120248.35,33810884.09,41164.54,172739.11,5376746.17,6711.27
1176.8479,189525.04,2123056.43,32907552.82,36294.63,189061.53,5587215.54,3820.41
1177.8228,189424.02,2136569.32,34736179.94,34117.26,238066.21,5756119.91,3680.38
1178.7976,220386.31,2104518.80,34424600.77,34618.17,276614.65,5754786.79,3080.27
1179.7729,227922.07,2118516.71,35277075.79,33472.79,235956.55,6141533.66,2940.24
1180.7478,206657.46,2215225.57,35105021.62,31355.85,195907.65,6413729.90,2610.19
1181.7227,199624.84,2155885.46,35836409.13,31639.65,184503.30,6405198.03,2460.17
1182.6980,182579.31,2280283.91,35301309.12,31646.32,191266.97,6573548.65,2100.12
1183.6729,186718.20,2173572.18,34193848.68,31489.40,191762.00,6666553.65,2260.14
1184.6477,177876.25,2237379.74,34333809.10,29536.27,184486.46,6458303.03,2220.14
1185.6230,183639.18,2073680.78,33005590.32,29416.09,201779.21,6511232.40,1980.11
1186.5979,210589.12,2207771.40,36725009.15,29376.02,195085.89,6691222.40,2170.13
1187.5728,224057.71,2314053.44,35003459.12,32691.43,197281.92,6594806.15,2280.15
1188.5476,191049.80,2211072.97,35936275.80,52746.43,193028.13,6674544.28,1930.11
1189.5229,181812.22,2240796.14,34760702.86,38088.13,204397.23,6918259.27,1770.09
1190.4978,184184.29,2184557.86,35435967.46,29696.52,214677.43,6919653.02,1860.10
1191.4727,194059.22,2235873.49,37679492.51,29916.86,206125.97,6641315.53,1420.06
1192.4480,175343.47,2211711.25,33775521.59,28671.61,180272.57,6732201.15,4490.57
1193.4229,184053.06,2190318.54,35771546.63,30244.05,177735.31,7282098.02,1770.09
1194.3977,219860.43,2147308.12,36478325.82,52027.79,161631.07,7175519.89,2100.12
1195.3730,284040.31,2259214.63,35418521.62,33669.80,152784.30,7258819.27,1710.08
1196.3479,237525.45,2120435.46,34259227.85,33018.66,171773.65,6942936.77,1940.11
1197.3228,230562.77,2275288.85,35595384.13,31469.37,187563.29,6975501.15,1570.07
1198.2976,188919.20,2243076.61,35436925.79,27780.29,167707.23,6594017.40,1340.05
1199.2729,173870.41,2163578.04,34845261.20,26675.38,166631.06,6814434.90,1310.05
1200.2478,187445.11,2078331.17,34978879.95,29212.44,183136.70,6889708.65,1170.04
1201.2227,194705.60,2215923.23,36943254.99,29599.70,190378.05,6650724.28,1580.07
1202.1980,172195.66,2180439.24,34866929.95,29589.68,176473.50,6519396.15,1420.06
1203.1729,191756.66,2125447.57,35281792.46,29549.62,200620.27,6627101.78,2070.12
1204.1477,208749.55,2101268.15,34651967.44,31105.44,243272.15,6817836.77,1850.10
1205.1226,213935.17,2222407.60,35784959.13,32454.35,183338.65,6571301.15,2140.13
1206.0979,198139.90,2191599.27,35416854.96,33345.90,181477.43,6833046.15,2150.13
1207.0728,207556.93,2207035.21,34914086.20,34982.17,182372.66,6553583.65,2150.13
1208.0476,220497.57,2192173.75,36630117.49,33412.68,195106.09,6703878.03,2210.14
1209.0229,261519.02,2213498.23,35350542.46,34738.39,230239.76,6901389.90,2640.20
1209.9978,245877.87,2328238.33,35899384.14,36027.46,225219.57,6882748.65,2130.13
1210.9727,222510.19,2245012.55,35581375.80,32788.26,256992.70,6876933.65,2120.13
1211.9480,247913.32,2219237.81,34352804.93,35099.05,255326.97,7079833.64,2560.18
1212.9229,292909.84,2194075.57,36776413.32,37059.44,266158.82,7230756.14,2370.16
1213.8977,245047.50,2135624.79,35669900.80,35065.66,230185.75,7388478.64,3360.32
1214.8726,212934.33,2162459.03,34828244.53,36331.37,213679.50,7232827.39,2020.12
1215.8479,252268.57,2019582.60,36717700.82,33155.57,192051.57,7373116.14,2540.18
1216.8239,221053.79,2181307.21,34045938.26,31088.74,196473.53,6921020.52,2130.13
1217.7987,211074.33,2207128.96,35599642.46,30951.85,192408.53,7173876.14,2180.13
1218.7740,207890.45,2109007.47,35660000.80,28674.95,177129.63,7018772.40,2310.15
1219.7489,204878.84,2190063.33,35887321.64,29219.11,193452.49,7102071.14,2390.16
1220.7238,253808.30,2192254.48,35335217.46,30070.44,192997.86,7407890.51,2600.19
1221.6986,216240.33,2356421.41,36132550.81,29783.32,196062.62,7220439.27,1540.07
1222.6740,191726.34,2156272.70,36564600.82,30020.36,198376.70,7418369.89,1530.07
1223.6488,186910.02,2210830.52,35121163.29,27973.91,168410.12,7196239.89,1500.06
1224.6237,178471.62,2092541.84,34742054.94,28524.73,182436.62,7390403.01,1200.04
1225.5990,195200.50,2131127.52,34993088.28,28277.69,186953.98,7284283.02,1350.05
1226.5739,171035.54,2232282.60,37104405.00,27466.51,184934.17,7431067.39,1350.05
1227.5487,186112.46,2148150.57,35028363.28,27887.11,239997.18,7151058.02,1230.04
1228.5240,192180.76,2227066.46,34164027.85,27596.69,214461.66,7191286.77,1200.04
1229.4989,181892.95,2168794.19,35542638.29,27186.10,211033.21,7333029.89,1210.04
1230.4738,176816.70,2165930.78,36402938.31,27506.56,205057.71,7352510.52,1470.06
1231.4486,193534.06,2248977.91,36060063.31,26127.95,194388.72,7443640.51,1400.06
1232.4240,175424.20,2234486.51,35918538.30,27923.83,179427.90,7575971.76,1460.06
1233.3988,166849.59,2225772.97,36857338.32,27389.73,177627.61,7626091.14,1140.04
1234.3737,157583.11,2241455.78,37035579.99,26882.33,194483.00,7523507.39,1510.06
1235.3490,215279.84,2304735.47,37261392.50,29169.04,188947.05,7678088.64,1690.08
1236.3239,175484.76,2208213.85,36811725.82,30207.33,178179.47,7609543.01,1740.09
1237.2987,198614.68,2152311.64,35156613.29,26818.91,186287.41,7186893.64,2390.16
1238.2740,175282.95,2066311.76,34333557.02,27673.47,154877.98,4740744.62,1180.04
1239.2489,72805.43,787477.75,12458207.57,18011.87,20704.71,540175.81,50.00
1240.2238,9612.36,86427.38,1542694.57,14448.82,2780.20,76096.46,0.00
1241.1986,1730.08,12270.59,551789.34,13638.22,916.69,13424.88,20.00
1242.1740,280.00,2700.19,333235.55,13634.89,423.34,1840.09,0.00
1243.1488,80.00,866.69,304598.74,14635.64,456.67,1510.06,0.00
1244.1237,70.00,500.01,297623.93,13341.35,400.00,250.00,0.00
1245.0990,40.00,66.67,312863.45,13224.60,466.67,60.00,0.00
1246.0739,60.00,66.67,303210.36,13338.01,316.67,0.00,0.00
1247.0487,140.00,133.33,312694.05,13207.92,356.67,70.00,0.00
1248.0240,80.00,66.67,360012.77,14285.37,430.00,0.00,0.00
1248.9989,60.00,0.00,349114.14,14789.09,366.67,30.00,0.00
1249.9738,70.00,33.33,353663.00,14255.34,323.34,60.00,0.00
1250.9486,50.00,66.67,352746.33,14085.22,323.34,20.00,0.00
1251.9240,140.00,0.00,354443.89,14989.24,353.34,40.00,0.00
1252.8988,40.00,33.33,360624.06,14101.90,460.01,60.00,0.00
1253.8737,30.00,33.33,362424.23,14585.60,370.00,30.00,0.00
1254.8490,110.00,700.01,365889.10,41491.92,52717.06,238024.10,25318.07
1255.8239,166900.02,80736.02,1758407.46,421827.35,105397.64,410399.99,38792.40
1256.7987,208951.70,94565.60,1994499.13,459106.70,125829.23,449217.92,44525.85
1257.7736,191756.66,98786.77,2074344.19,444700.09,108387.87,423265.58,43633.64
1258.7489,181337.83,91952.95,1954677.00,458789.10,106517.24,429374.17,39323.57
1259.7238,187495.60,93192.24,1896462.67,416808.42,102310.67,430520.35,39012.88
1260.6986,202979.18,94498.61,2050590.28,451002.69,109182.44,417056.63,36307.15
1261.6740,192887.71,85054.62,1994396.66,433836.52,102880.43,418324.92,42180.12
1262.6488,226343.88,95537.05,1986621.01,442898.73,117495.61,410164.84,35285.08
1263.6237,194988.40,87699.81,2004748.35,414757.59,99351.55,418161.24,39884.82
1264.5990,192564.53,92522.33,1954997.44,454245.24,103426.74,412659.56,40355.88
1265.5739,211296.72,88034.66,1803634.02,428927.01,110235.23,414540.97,35605.72
1266.5487,202736.72,90311.86,1872640.28,413687.95,106560.81,385532.65,38050.80
1267.5236,198251.01,93393.21,1930995.62,449333.94,98634.45,405442.30,36196.92
1268.4989,214450.82,92287.88,1929115.80,441237.43,100145.74,415829.41,37339.28
1269.4738,205333.59,91952.95,1805881.29,419026.36,94221.94,397941.75,40145.40
1270.4486,197503.45,84887.20,1964264.11,454941.60,100758.99,454422.96,36637.82
1271.4240,212216.58,96709.56,1932815.67,436141.78,110657.68,408600.78,34433.41
1272.3988,201382.79,95805.04,1997088.20,435432.43,106989.90,417465.74,39904.86
1273.3737,184577.99,93058.26,1924484.68,466882.74,102300.61,415849.92,39864.77
1274.3490,206414.92,88068.16,1925245.10,427750.87,93749.58,397962.18,40175.48
1275.3239,207344.66,93158.75,2040742.62,411409.31,100738.90,418938.55,43212.61
1276.2987,198786.38,96877.07,1849586.89,470606.23,109581.41,433314.60,38491.75
1277.2736,187445.11,99691.42,1911347.31,426769.20,112729.93,410236.40,36958.49
1278.2489,184143.92,85222.02,1909296.66,430730.40,98905.87,430387.38,36788.13
1279.2238,170914.47,86862.68,1962708.90,421251.42,110892.40,417220.27,37369.35
1280.1986,183629.10,86494.35,1848266.71,407169.41,108277.24,433007.53,38090.88
1281.1741,198170.21,90747.24,1839453.04,448961.91,100963.41,408518.94,42510.91
1282.1488,194402.63,94766.60,1929355.12,459949.98,98289.31,433621.67,43864.20
1283.1237,196624.68,89709.04,1848843.53,426032.95,107677.14,424442.14,38962.77
1284.0985,233598.53,80468.23,2013369.97,489720.24,112079.38,426846.60,40726.73
1285.0740,187263.38,101902.98,1881518.14,478862.01,113232.94,443789.02,35926.37
1286.0487,184870.72,95972.55,1898914.89,450405.56,101177.90,415532.88,39433.81
1287.0236,186496.05,102204.58,2043998.09,458935.92,109722.25,420534.17,40506.22
1287.9990,202827.63,87632.82,1895779.08,415179.98,110074.29,407026.52,38972.79
1288.9739,200301.77,83313.66,1946602.39,473650.50,106577.57,439733.67,38652.09
1289.9486,207951.05,91216.13,2087289.37,471648.26,108572.25,427583.27,39594.17
1290.9241,218009.86,87130.54,1965686.76,437877.69,102967.59,399515.19,36166.86
1291.8989,214471.01,98518.73,1813644.05,466609.46,95444.74,432280.81,37209.01
1292.8738,212267.13,94465.11,1960508.77,460151.54,109571.38,441617.84,38291.31
1293.8486,191898.02,103411.02,1949674.13,465605.35,101690.66,439160.23,37810.28
1294.8240,183195.06,89173.22,2085644.45,454228.26,99700.05,294144.00,23285.28
1295.7988,87304.68,47659.07,1046816.82,181139.26,18302.23,56867.43,3430.33
1296.7737,17107.49,4733.92,434054.70,36665.34,3520.33,6261.06,370.00
1297.7490,3140.25,700.01,366330.67,18285.46,533.34,780.02,90.00
1298.7239,380.00,66.67,350098.51,14235.33,390.00,80.00,0.00
1299.6987,180.00,100.00,354375.98,14582.26,316.67,2690.20,20.00
1300.6741,80.00,33.33,337814.56,14231.99,413.34,20.00,0.00
1301.6489,70.00,100.00,352814.23,14338.74,410.00,20.00,0.00
1302.6238,90.00,100.00,354443.89,14292.04,350.00,20.00,0.00
1303.5986,80.00,66.67,355190.83,13975.14,293.34,40.00,0.00
1304.5740,80.00,0.00,337509.25,14045.19,340.00,10.00,0.00
1305.5488,2760.19,2266.80,406323.93,72237.04,60891.68,257016.13,46541.01
1306.5237,152281.29,74444.00,1666488.84,393533.27,107362.01,387993.35,33822.24
1307.5000,186586.91,86494.35,1774125.17,422924.62,104003.24,397614.80,35695.90
1308.4749,201695.99,91249.62,1962572.18,394217.20,113729.24,421915.15,39764.55
1309.4497,187142.22,88302.56,1943710.07,421861.42,108283.94,405013.00,39493.94
1310.4246,201322.16,97078.09,2027660.72,428149.75,107546.40,401262.49,36537.61
1311.3999,210285.88,88068.16,1893916.32,436752.22,109578.08,429763.04,41097.58
1312.3748,187152.30,87632.82,1959940.54,421643.29,111455.71,403020.11,35495.50
1313.3496,208779.82,94833.59,1773249.39,397671.42,107536.34,425598.20,55346.26
1314.3250,175858.12,90278.37,1835351.60,461708.58,105065.78,407660.31,38672.14
1315.2998,208213.88,91752.00,1898282.59,449477.22,101697.36,408283.82,40335.84
1316.2747,179965.25,98384.70,1904443.27,427928.13,105920.56,425260.58,42761.51
1317.2500,196028.71,99255.85,2030164.37,436001.94,105166.34,432976.79,39995.07
1318.2249,203534.92,87666.30,1996780.51,427982.67,101164.50,408989.21,37469.56
1319.1997,206404.80,98619.25,2126346.66,427450.97,105903.79,426836.36,34413.37
1320.1746,188323.49,91350.08,1855162.28,467378.05,112243.71,448849.06,37449.52
1321.1499,197311.56,92086.93,2162785.20,445877.17,103061.40,423940.77,41588.72
1322.1248,183023.45,88269.05,1878160.07,409829.02,118156.41,427153.55,42150.05
1323.0996,194251.11,97714.63,1898791.06,438778.11,101600.18,451041.56,37549.73
1324.0750,224179.10,95470.05,2089327.26,441107.79,107305.02,425434.49,39954.98
1325.0498,229217.05,88804.86,2021735.07,462377.95,109075.15,418948.70,36527.59
1326.0247,213844.20,88436.49,1974256.95,451412.27,108240.37,446431.56,36166.86
1327.0000,187010.97,84418.48,1983651.74,467350.76,123228.77,433867.38,40506.22
1327.9749,166607.54,94699.59,1882859.55,461418.37,102290.55,397931.56,34974.47
1328.9497,194190.52,96910.57,2011054.34,458905.29,108642.66,439682.49,36437.41
1329.9246,184588.12,89675.55,2056806.43,433495.56,103332.89,422242.57,41799.22
1330.9000,203797.63,98217.18,1997318.92,455009.88,96691.08,425588.00,39584.14
1331.8748,204171.50,86829.20,1931482.73,433209.20,103533.98,414960.19,36918.40
1332.8496,180621.27,79464.07,1938228.69,431848.73,95277.22,393978.12,34223.00
1333.8251,193190.66,89307.18,1886260.33,421967.01,106463.59,427818.67,36257.04
1334.7999,182508.65,84719.80,1919387.80,443086.44,103544.05,405472.92,37790.24
1335.7747,185890.33,91885.96,2016193.93,428224.75,112280.59,433928.74,34253.06
1336.7495,190363.12,91651.52,1879176.86,438351.75,109849.66,413589.99,38030.75
1337.7250,208112.79,119168.60,1953702.91,425460.30,100420.54,432628.82,37890.45
1338.6998,209072.97,93694.67,2034616.06,457908.26,100346.79,421107.02,35715.95
1339.6746,204201.83,88670.90,1878241.19,444218.99,102414.57,437092.10,37579.79
1340.6500,189413.94,91818.99,1991653.82,430491.78,98842.20,411453.00,36457.45
1341.6249,192342.36,92019.93,1968677.39,424877.51,108029.16,404144.29,41809.24
1342.5997,194089.53,93661.18,1859071.40,463883.94,118444.87,412495.93,40776.85
1343.5751,199594.57,97078.09,1996182.47,464488.52,109594.85,417803.24,34072.71
1344.5499,171358.36,71131.49,1669581.94,260517.02,36074.54,75172.68,8211.90
1345.5248,36574.21,17941.71,602830.55,53338.09,4697.25,14445.65,910.02
1346.4996,8781.97,1000.03,379142.68,19206.37,1583.40,1130.03,140.00
1347.4750,940.02,300.00,344464.56,14925.86,350.00,510.01,10.00
1348.4498,210.00,66.67,348401.37,14732.37,446.67,60.00,0.00
1349.4247,80.00,0.00,349725.14,13601.53,340.00,50.00,0.00
1350.4000,70.00,166.67,351795.78,14248.67,323.34,20.00,0.00
