D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230523.b\PC_2016_08_09.d
Intensity Vs Time,CPS
Acquired      : 2023-05-23 13:30:14 using Batch PC_LGH_20230523.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
1475.2000,270327.73,2260052.92,41976500.94,67238.76,18749.34,6812541.15,2330.15
1476.1748,270591.38,2371793.54,38887075.87,70838.46,17991.93,7271756.14,2810.22
1477.1497,311504.21,2520677.66,38126484.19,73036.75,17354.66,8037084.26,2370.16
1478.1250,348582.89,2592466.99,43845950.98,71514.32,16373.79,8346937.38,3400.33
1479.0999,364265.15,2826010.74,45373071.85,69948.51,17978.58,8734434.24,2090.12
1480.0747,380846.91,2926229.75,49880071.95,66305.47,20804.83,8673456.12,2820.22
1481.0496,330960.27,2822440.95,47545084.40,60502.49,21792.61,7932174.88,2710.21
1482.0249,279759.16,2928718.56,45974217.69,58132.11,26652.19,7845189.26,3230.29
1482.9998,247356.32,3023155.54,48648601.09,55848.62,30741.75,7696564.26,3470.34
1483.9746,228650.48,3117222.47,50372830.29,54541.50,37667.65,7860035.51,4800.65
1484.9501,203787.54,3044237.57,48856763.59,54772.15,46948.49,8355744.25,5971.01
1485.9248,186849.41,2982536.26,49134796.93,55975.66,59025.75,8961256.12,7221.47
1486.8997,175747.11,2996738.35,48689009.42,56009.09,76963.70,9506637.98,7531.60
1487.8745,169129.04,2877543.29,49681751.11,55885.39,96114.81,9541076.11,7841.73
1488.8500,167273.18,2987561.00,48463217.75,56490.51,108216.90,9498104.23,7101.42
1489.8247,169865.41,3017620.38,49957109.45,56781.38,122983.84,9496982.36,7671.66
1490.7996,173033.06,3069310.49,49547426.11,56096.02,124154.84,9178466.11,7731.69
1491.7750,168291.89,2981370.38,50241646.96,56864.96,122618.13,9258419.86,7201.46
1492.7499,165730.11,2812680.79,49485530.27,55922.17,115654.25,9162478.61,7871.75
1493.7246,160446.26,2974801.11,47276726.06,54501.37,116170.75,9664602.36,8842.21
1494.7001,155405.75,2973461.00,48852976.09,54193.84,106165.25,9411014.23,8872.22
1495.6749,146789.49,2860533.14,48073188.57,54310.84,103430.10,9604931.73,9342.46
1496.6498,146265.58,2936572.72,49675088.61,56844.89,106611.10,9450614.23,9512.55
1497.6245,143686.54,3022998.24,47415496.89,63081.20,104693.72,9129401.11,12104.13
1498.6000,139758.20,2918720.12,49757359.45,82267.70,116043.32,9369003.61,15246.55
1499.5748,154750.59,2941746.42,50180088.62,103363.70,123997.13,9013356.12,18049.18
1500.5497,165578.85,3128769.60,48088930.24,131614.23,133753.58,8409019.87,19961.23
1501.5250,165921.74,2726161.78,46216821.87,163049.86,148157.52,8382973.63,23125.08
1502.4999,170924.57,2930641.73,47515709.40,207092.36,160047.64,8028317.38,25548.40
1503.4747,174263.90,2861643.55,47102171.89,234471.08,161967.27,7641759.89,22634.44
1504.4501,176554.33,2861809.44,46510209.37,253878.06,172076.41,7552263.01,26539.85
1505.4249,178067.95,2952311.00,47673634.40,280613.50,182116.89,7655910.51,26529.84
1506.3998,186687.91,2947703.19,49453726.11,278840.98,190913.39,7780483.01,26129.24
1507.3746,196745.88,3054793.30,49962021.95,271549.89,197170.76,7665904.89,24426.82
1508.3500,198028.79,3005847.46,48470551.08,250439.55,197029.29,7593638.01,26419.67
1509.3248,224300.47,2922621.68,49028259.43,232669.13,191469.02,7164662.39,22964.87
1510.2997,225747.01,2798708.40,46135763.53,213195.97,174767.69,6658759.90,21743.32
1511.2750,239296.87,2866630.01,46441176.04,200596.58,177694.93,6718831.77,20762.15
1512.2509,229075.43,2921736.78,46990026.05,176859.24,168843.98,6375613.03,18149.29
1513.2257,206212.77,2857286.78,45922330.19,164371.18,167549.16,6441983.65,15196.51
1514.2006,190635.76,2821717.77,47058713.55,160817.64,164771.46,6164582.41,14095.60
1515.1759,182538.96,2824687.56,47467567.73,156421.15,163873.68,5995049.29,14355.81
1516.1508,181509.45,2741678.71,46055971.86,193321.75,165329.67,6074843.66,15887.12
1517.1256,182680.27,2704428.97,45780201.02,261672.70,167673.59,6228214.91,18669.83
1518.1010,179248.69,2819590.43,45012838.51,304256.52,171144.64,6381288.65,22173.86
1519.0758,181055.25,2716163.34,45351330.18,332110.46,170411.36,6542517.40,23485.55
1520.0507,189545.23,2689107.87,44252805.16,347627.59,166937.09,6459246.78,24677.16
1521.0260,188828.32,2658388.86,46198646.87,378216.94,170653.55,6767076.77,27791.77
1522.0009,199837.03,2765606.83,47694667.73,415844.31,177886.71,6913513.65,27841.85
1522.9757,201473.71,2788667.25,45899059.36,463648.31,184190.24,6950740.52,29464.47
1523.9506,198119.68,2710491.73,45568834.35,487494.10,183227.58,7100897.39,31347.69
1524.9259,197139.82,2792611.52,46268505.20,470551.65,182655.41,7087432.39,31588.12
1525.9008,190807.42,2824338.60,46749796.88,448559.15,178902.95,7185258.64,30526.26
1526.8756,202878.16,2862562.56,46977467.72,411998.55,152965.78,6775496.15,27741.69
1527.8510,224786.01,2592739.12,42705634.29,347420.53,86270.60,5022584.93,19000.18
1528.8258,175666.40,1896618.01,30836613.19,233063.92,36628.94,3169689.64,12044.09
1529.8007,128249.66,1201343.39,19879244.19,161681.60,15002.64,1307262.25,4150.49
1530.7760,45763.54,334114.72,6277508.99,73799.69,3043.58,227522.97,660.01
1531.7509,7841.57,66113.62,2127696.79,53692.41,1266.71,60077.56,230.00
1532.7257,2500.16,19543.27,1400631.93,48999.76,730.01,17258.06,90.00
1533.7006,860.02,6601.14,1265751.07,47395.70,610.01,6311.08,40.00
1534.6759,490.01,2066.78,930110.44,48164.29,566.68,2120.12,0.00
1535.6508,170.00,700.01,900095.14,47830.12,503.34,590.01,60.00
1536.6256,250.00,300.00,885994.42,47516.00,596.68,110.00,10.00
1537.6011,250.00,366.67,936475.67,47826.78,546.67,10.00,0.00
1538.5759,180.00,200.00,912494.10,48585.37,593.34,20.00,10.00
1539.5507,160.00,133.33,911935.18,49380.74,590.01,20.00,0.00
1540.5255,290.00,33.33,916896.77,47910.32,583.34,30.00,0.00
1541.5010,260.00,166.67,923187.91,48588.71,480.01,0.00,10.00
1542.4758,210.00,133.33,892729.58,48421.62,516.67,370.00,0.00
1543.4506,200.00,200.00,882331.27,47890.27,563.34,0.00,0.00
1544.4260,230.00,166.67,898838.37,48391.53,583.34,6991.32,60.00
1545.4009,10412.77,251435.31,7314734.54,58479.84,109614.94,5958969.91,4200.50
1546.3757,218586.23,2721890.17,45001826.01,82532.18,172170.59,7647155.51,5180.76
1547.3511,249118.53,2954084.96,49922171.95,85301.03,176412.94,7549544.89,5070.72
1548.3259,254770.70,3021228.19,48624188.59,84875.79,172745.83,7628700.51,4880.67
1549.3008,250273.16,3049632.36,49259888.60,85247.44,172819.82,7650171.14,5060.72
1550.2756,257344.14,2967440.43,48094221.91,85873.60,166402.39,7960568.01,4620.60
1551.2510,263839.92,2830239.91,48390001.08,90464.83,155869.43,7868329.88,5110.74
1552.2258,274049.10,2723881.31,45271476.01,92055.77,143031.45,8159541.75,4280.52
1553.2007,294757.30,2761905.27,45703117.69,96088.99,131846.88,8607243.00,5340.80
1554.1760,310945.43,2719379.75,46106738.53,97981.96,119021.83,8379198.63,4390.54
1555.1509,310752.40,2719273.50,44941255.17,93894.74,101774.44,8232004.25,4380.54
1556.1257,293173.77,2690052.40,46838109.38,91787.82,80377.93,7995356.13,3770.40
1557.1011,290585.50,2711916.99,45234155.18,89955.75,62941.74,8013692.38,3100.27
1558.0759,291620.74,2771631.57,46454680.21,90970.57,48395.48,8769951.74,2840.23
1559.0508,331997.65,2729399.54,47175171.89,99050.82,35573.59,8332913.63,2530.18
1560.0256,335822.18,2634877.66,43728788.48,107912.20,29639.99,9518244.23,1840.10
1561.0010,405801.99,2851989.65,47162446.89,130476.41,23741.63,10014559.23,1590.07
1561.9758,435388.90,2874275.85,47873930.24,153789.82,20961.67,9996220.48,1520.06
1562.9507,463566.28,2911878.71,48089859.41,164905.79,17548.18,9807686.73,1420.06
1563.9260,486473.27,2919120.12,50656538.63,166839.23,17704.99,10465507.97,1630.08
1564.9009,493916.63,3072565.17,50269326.12,153719.25,15976.78,10284402.35,1720.08
1565.8757,451518.98,2858763.08,46386042.70,130617.39,15079.37,9654046.73,1820.09
1566.8506,426199.49,2802622.72,46304084.37,116703.93,17571.53,9900067.35,1540.07
1567.8259,413888.98,2892894.34,50035776.12,104352.41,20731.41,9411424.23,2180.13
1568.8008,373486.83,2903007.62,50189621.96,92518.01,26685.57,8979813.62,2330.15
1569.7756,318963.14,2904892.51,47431959.39,87099.17,39431.26,8386951.75,3200.29
1570.7510,282072.09,2883044.60,47822417.74,84236.31,55859.44,8518501.75,3520.35
1571.7258,239671.42,2801912.04,46419259.37,83325.63,74353.24,8450356.12,3580.36
1572.7007,211347.24,2816965.17,45918509.36,87176.18,98212.25,8777466.12,4180.49
1573.6760,193938.02,2821632.62,45877496.86,88920.89,119883.94,8916400.49,5000.71
1574.6509,179268.88,2843097.46,47888067.74,87634.96,135563.15,8715405.50,4730.63
1575.6257,173658.53,2775933.13,46552701.04,85528.72,144741.10,8120636.13,4690.62
1576.6006,171943.47,2997827.41,47331442.72,83225.19,149800.46,7818554.26,5380.82
1577.5759,170016.72,2945703.45,50052092.79,77450.84,145698.44,7591588.64,5100.73
1578.5508,161474.70,2823989.65,47590517.73,72287.24,145994.04,7691602.39,6291.12
1579.5256,162029.24,2832405.53,47189984.39,65582.97,143918.15,8127343.00,6761.29
1580.5010,157573.02,2939185.22,48408130.25,61281.98,135841.80,8498073.00,7071.41
1581.4758,154760.68,2899510.22,47449371.89,58362.49,130611.65,9092483.61,7861.74
1582.4507,155819.02,2803039.65,47716534.40,57764.33,119793.37,8882504.24,7801.72
1583.4260,147162.27,2928322.98,47739346.90,55497.58,110352.57,9016937.37,8432.00
1584.4009,145439.45,2828725.06,46276326.03,54050.10,99864.24,9337692.99,7971.79
1585.3757,142951.18,2986356.84,46792951.05,53297.98,93528.49,9282572.99,8622.10
1586.3506,143605.95,2829022.98,47675617.73,51703.58,87754.12,9114448.61,8952.26
1587.3259,141158.20,2881117.25,46782021.88,53745.90,85701.34,8644593.62,8942.25
1588.3008,158006.50,2914601.63,46160688.53,65599.70,87171.42,8238276.75,9852.74
1589.2756,178320.25,2816054.75,47407176.06,92039.02,94546.87,7906093.01,13365.04
1590.2510,191342.61,2851189.91,45630509.35,127469.45,104894.84,7518094.89,17828.96
1591.2258,191433.49,2804809.70,45821367.69,165961.59,119119.12,7581573.01,23125.08
1592.2007,189888.53,2830609.96,47200851.06,214948.90,134455.23,7520976.76,26459.73
1593.1760,178915.64,2742082.87,46102676.03,251962.80,147919.02,7773699.26,29544.60
1594.1509,177089.14,2795372.72,46727367.71,263612.59,149148.65,7741330.51,28693.20
1595.1257,182710.54,2869616.99,48102567.74,248409.83,145527.13,7678717.39,28052.18
1596.1006,184658.77,2842497.46,48009355.24,216058.05,146746.54,7529558.01,23815.93
1597.0759,182347.17,2928093.29,46214767.70,180833.03,138668.98,7165784.27,21092.54
1598.0508,181963.61,2800346.42,47431817.73,147177.75,139558.86,6838039.27,18309.45
1599.0256,183346.46,2827733.92,45148426.01,129758.18,140230.49,6656414.90,15496.77
1600.0010,181055.25,2974490.43,46871067.71,118924.32,145043.42,6466311.78,13365.04
1600.9758,182942.71,2862626.37,46998530.22,110302.55,145103.87,6294066.78,12064.10
1601.9507,185092.83,2824278.97,48053684.41,106423.84,146061.22,6227378.03,13064.81
1602.9255,187041.27,2924608.66,45962934.36,102116.99,148933.61,6151107.41,13405.07
1603.9009,189686.60,2873467.51,47170467.72,101781.86,149629.11,6099919.91,13345.02
1604.8757,187788.40,2822534.70,47461205.23,106001.51,153150.59,6048140.53,12994.76
1605.8517,181923.24,2885363.35,46600701.04,112284.10,151470.40,5911029.29,13635.24
1606.8270,189111.03,2843586.78,46586921.87,127996.30,148043.31,6093447.41,16507.68
1607.8019,185072.61,2808940.95,46317542.70,143063.20,151060.48,6229993.66,18679.84
1608.7767,191534.47,2934547.72,47110513.55,159725.15,149907.96,6136181.78,19380.59
1609.7521,195129.80,2824542.77,45600059.35,164068.60,141254.79,6215864.91,20842.25
1610.7269,246941.15,2783736.26,45704046.85,174827.21,100232.86,5459143.04,16047.26
1611.7018,264052.77,2359829.48,39934388.39,161896.74,56725.35,4158877.44,11513.74
1612.6766,238072.05,1783515.80,29231548.57,130892.60,24455.88,2644320.59,6381.15
1613.6520,192211.07,1034942.80,17496808.72,106772.46,9122.21,845811.08,1830.09
1614.6268,48299.65,210210.89,4863150.11,60606.50,1863.43,116013.25,350.00
1615.6017,6921.23,37536.65,2035884.94,52108.02,770.02,22503.70,70.00
1616.5770,1630.07,7301.39,1615383.50,50507.03,560.01,5350.78,50.00
1617.5519,560.01,2033.44,1321107.32,48962.99,540.01,1270.04,10.00
1618.5267,320.00,166.67,1105103.93,47997.21,570.01,310.00,20.00
1619.5016,340.00,766.68,874832.64,49076.62,476.67,100.00,0.00
1620.4769,140.00,66.67,882191.82,47853.51,553.34,130.00,20.00
1621.4518,320.00,33.33,864409.20,47796.70,546.67,180.00,30.00
1622.4266,250.00,0.00,882401.06,47836.80,536.67,200.00,0.00
1623.4020,270.00,100.00,947427.50,47683.09,566.68,0.00,20.00
1624.3768,120.00,66.67,893776.52,48866.08,426.67,50.00,10.00
1625.3517,120.00,433.34,949702.76,47927.03,540.01,20.00,20.00
1626.3270,140.00,200.00,915883.22,48983.05,713.35,0.00,20.00
1627.3019,100.00,233.33,856499.30,47248.67,533.34,300.00,10.00
1628.2767,250.00,133.33,916617.14,48331.39,513.34,20.00,0.00
1629.2516,220.00,100.00,901806.14,49096.67,45956.03,4191070.56,4130.48
1630.2269,136203.23,2168219.84,35106754.95,64840.43,145779.07,7594901.14,5981.01
1631.2018,189302.87,2664626.36,45325634.35,65807.08,157499.62,7734333.63,5750.93
1632.1766,192130.27,2828120.90,48332909.41,68593.58,160683.03,7851026.76,5720.92
1633.1520,196594.37,2938100.33,46285751.03,72979.87,159052.57,7937865.51,5710.92
1634.1268,198927.81,3031950.07,47389634.39,75479.61,160612.40,7982438.63,5520.86
1635.1017,208608.02,3035779.23,52027505.33,82019.96,165289.32,7740811.76,5630.89
1636.0770,203302.50,3035175.07,48662146.92,87494.31,163656.65,8031557.38,5730.93
1637.0519,210670.02,3127905.80,50025555.28,91121.29,162888.52,8270097.38,5660.90
1638.0267,215188.84,2991726.37,50509809.46,94859.51,155519.90,8845435.49,6361.14
1639.0016,204555.50,2962071.16,50559226.13,95388.81,145584.25,9326147.36,6101.05
1639.9769,226414.70,2963968.82,49184771.93,95459.16,127399.73,9263304.86,6641.24
1640.9518,235986.97,2979026.11,49773867.78,94953.32,107925.22,9212109.86,6391.15
1641.9266,238355.47,3026244.60,49710813.61,91774.42,89488.91,9233788.61,6421.16
1642.9020,249473.00,3042858.92,52397213.67,89229.00,66356.77,7080086.77,5230.77
1643.8768,220922.30,2651287.82,43061738.46,79971.26,66788.29,8884727.99,5500.85
1644.8517,261701.44,2975069.08,50636292.80,85029.81,73215.46,9176733.61,5700.92
1645.8265,302199.72,3158547.99,51191788.64,87132.65,82453.56,9806494.85,5900.98
1646.8019,305409.10,3058537.57,51940959.49,87387.14,86257.20,9940562.35,6291.12
1647.7767,310813.35,3328148.25,52511101.17,85100.13,98061.47,9349252.36,6941.36
1648.7516,302545.00,3126455.02,51971430.33,81819.09,114990.20,9293646.11,6201.08
1649.7269,291316.27,3169108.14,51270276.15,79931.09,131726.04,9284815.49,7141.44
1650.7018,268837.42,3132807.36,51653980.32,77196.47,146968.26,9256776.11,6921.35
1651.6766,239590.45,3112520.90,52428155.34,71725.10,153684.93,9255024.24,7871.75
1652.6520,228923.71,3141920.90,51921021.99,65526.12,150264.13,8876907.37,6621.24
1653.6268,205545.82,3079100.33,48365605.25,61930.75,148698.43,8661388.62,7651.65
1654.6017,196553.98,3107057.88,50693655.30,60308.89,142628.39,8600703.00,6831.32
1655.5765,186556.64,2964428.19,48330980.25,59733.73,138900.68,8484439.25,6821.31
1656.5519,187323.96,3085686.53,47993709.41,57583.79,134424.99,8594707.37,6531.20
1657.5267,184527.52,3028103.71,47181638.55,56701.14,128201.82,8803044.24,6761.29
1658.5016,182205.86,2896880.79,46212838.53,55594.54,125087.64,8608244.87,6531.20
1659.4769,180580.88,2838281.05,48665371.92,54394.41,117227.27,8316593.00,6001.01
1660.4518,170006.62,3028397.46,49387905.27,54407.78,106292.65,8215858.63,6151.07
1661.4266,161525.09,2973371.68,46765201.05,56420.30,96329.23,7645111.14,6431.17
1662.4021,158016.58,2868821.16,45040230.17,69858.18,89277.91,7535139.89,9182.38
1663.3768,153601.57,3031069.34,48800751.09,105324.42,84750.39,7122708.02,12674.53
1664.3517,149006.17,2920345.38,48804005.26,157335.33,86900.17,6842037.40,15136.46
1665.3265,145278.26,2669157.61,48855088.59,213017.34,89984.61,6809971.77,18850.02
1666.3020,143394.41,2692200.84,49465967.77,257817.23,96278.96,6881054.90,21923.55
1667.2769,144653.65,2743622.98,46943596.88,296011.13,101874.99,6752443.02,22984.89
1668.2516,153258.89,2816952.41,46199684.37,323703.87,109933.47,6685616.15,26990.53
1669.2271,156706.10,2859792.77,48036842.74,342427.82,119971.15,6634491.15,25398.18
1670.2019,181226.83,2949405.01,49961821.95,371880.32,128809.28,6662658.03,27331.05
1671.1768,178138.63,2870561.52,48938051.09,386286.83,139296.93,6706021.15,31227.48
1672.1521,195402.50,2991662.57,48834346.92,389872.30,144129.77,7074456.77,31798.49
1673.1270,208294.72,3098710.23,47110938.55,388164.57,153745.42,7180019.89,31998.85
1674.1018,218930.06,3049121.94,49417809.44,360161.21,157297.92,7371019.27,31778.46
1675.0767,250495.95,2899935.74,48976342.76,331042.04,161012.47,7277048.02,31868.62
1676.0520,280743.16,2954740.43,52396888.67,303521.55,162024.45,7432718.64,29614.72
1677.0269,328387.38,3004256.32,49223051.10,275587.38,165998.86,7350384.27,26910.41
1678.0017,335211.87,3071242.00,50916871.97,243304.42,161157.05,6937711.15,24086.35
1678.9771,351351.75,3075679.76,51021180.31,210850.02,158168.52,6576249.90,18649.81
1679.9519,342160.82,3053402.15,48489726.08,171561.00,161560.48,6515609.28,15817.05
1680.9268,316717.03,2966159.96,51201426.14,141565.37,161210.83,6083291.16,14495.93
1681.9016,289083.47,3103534.97,49252951.10,129764.90,160282.96,6156029.28,12834.64
1682.8770,286394.29,3031047.98,51006221.97,129459.49,161194.02,6041143.66,13875.43
1683.8518,247680.39,3283576.12,50042888.62,125979.55,157756.65,5925449.29,15596.86
1684.8267,219415.49,2960173.50,47926546.90,132332.52,159933.34,6341468.66,18870.04
1685.8020,199877.44,3206494.08,48980676.09,152486.04,155499.73,6551238.03,22584.38
1686.7769,191383.00,2884108.40,53923192.87,195534.20,157304.64,7021940.52,23805.98
1687.7517,195564.12,3037506.58,49225584.43,261980.22,164778.20,7271261.14,27982.07
1688.7271,192615.02,2954489.39,47007967.72,346055.98,163924.11,7148148.02,24677.16
1689.7019,189444.27,2862498.76,49864396.95,415033.47,155963.55,6712943.65,23205.18
1690.6768,198786.38,2923276.89,47416513.56,446180.82,149571.99,6099303.03,21082.53
1691.6516,219658.18,2831384.44,46553192.71,431132.74,125829.23,5605681.17,19280.48
1692.6270,230835.95,2540032.35,44099184.32,377118.76,84904.41,4608802.12,16797.96
1693.6018,224957.95,2080543.67,34096565.35,293641.42,44261.99,3267779.01,11283.59
1694.5767,259370.70,1399803.03,23650963.03,198218.51,19923.87,1917374.97,7441.56
1695.5520,193837.05,802241.49,13770765.93,114758.80,8955.46,679834.29,3180.29
1696.5269,140483.36,224268.59,4344923.80,74683.14,2990.24,106315.14,590.01
1697.5017,27309.08,26551.68,1583755.63,53652.30,740.01,14475.67,80.00
1698.4775,3120.25,3733.70,1225172.68,48331.39,603.34,3100.26,30.00
1699.4529,470.01,800.02,882087.13,48271.24,483.34,770.02,20.00
1700.4277,380.00,433.34,909070.59,48207.74,593.34,290.00,20.00
1701.4026,170.00,333.34,872949.82,48735.75,580.01,40.00,0.00
1702.3779,160.00,333.34,931369.42,48384.85,536.67,100.00,0.00
1703.3528,210.00,266.67,854374.50,48548.60,490.01,20.00,20.00
1704.3276,160.00,100.00,845876.84,47993.86,526.67,20.00,0.00
1705.3030,270.00,100.00,887634.39,47469.22,470.01,10.00,20.00
1706.2778,240.00,100.00,873472.81,47683.09,553.34,80.00,30.00
1707.2527,240.00,200.00,887111.09,48465.06,523.34,20.00,10.00
1708.2275,210.00,200.00,891507.83,48388.20,520.01,30.00,0.00
1709.2029,260.00,33.33,880342.99,48451.69,533.34,0.00,30.00
1710.1777,160.00,200.00,880587.19,47683.09,563.34,10.00,20.00
1711.1526,120.00,66.67,870857.83,47756.60,583.34,40.00,0.00
1712.1281,120.00,133.33,877483.03,47896.95,26325.06,3548061.82,3470.34
1713.1028,131058.21,2123239.37,34717813.28,59175.34,93394.50,6539926.78,5370.81
1714.0776,196372.17,2853402.41,45831463.52,63947.42,96627.42,7018249.27,6191.08
1715.0531,205697.40,2801797.20,49030471.93,64576.21,89874.07,6968643.02,6211.09
1716.0280,214572.13,2963143.30,47084305.22,66579.77,77321.85,6962194.27,6771.29
1717.0028,219809.84,3103381.84,50836967.80,67914.48,73981.79,7535820.51,6171.07
1717.9775,229905.07,3227818.56,53275813.69,69664.13,68253.54,7752848.01,6811.31
1718.9530,216412.22,3219879.24,50452309.46,68453.08,60339.91,7945723.01,6501.19
1719.9279,221893.26,3016769.34,47623063.56,69794.61,50076.53,7510720.51,5620.89
1720.9027,225109.70,3072097.20,48826067.76,73304.45,36692.40,7500281.76,4300.52
1721.8781,241787.26,3078283.40,51028846.97,83161.58,27543.48,7703686.14,3470.34
1722.8529,306079.45,3093353.71,51728526.16,100350.95,17895.17,7435186.76,3490.34
1723.8278,366628.74,3255006.06,51946009.49,113896.99,13404.77,7238916.14,2520.18
1724.8026,378196.17,2939142.77,47950655.24,122000.39,9112.21,5787385.54,2000.11
1725.7780,375372.49,2796585.22,47450305.23,131167.82,9875.92,8614353.00,2820.22
1726.7528,489046.40,3377106.85,55740297.08,132322.43,9739.18,8434464.25,3110.27
1727.7277,451774.68,3339963.36,52110492.83,122701.56,10723.05,8502933.00,2880.23
1728.7030,421059.88,3188330.80,50184567.79,105069.68,11200.00,8519426.12,2610.19
1729.6779,367178.94,3073803.45,49233930.27,92936.72,11540.20,7857194.26,2800.22
1730.6527,323374.78,3017986.27,48956088.59,85331.15,14619.01,7677451.14,3290.31
1731.6281,287327.83,3045769.34,49678651.11,75409.33,18085.35,7386716.14,3490.34
1732.6029,249523.65,3076190.17,51070488.64,66529.59,20641.31,6746018.02,3500.35
1733.5778,223875.66,3176553.98,53302442.86,63101.27,29489.75,6956212.40,5020.71
1734.5526,203838.06,3273709.45,54005717.87,60221.94,41044.71,7321882.39,5080.73
1735.5280,199705.70,3314320.39,52579722.01,61154.91,53358.86,7626411.76,5730.93
1736.5028,183033.57,3086299.29,51171221.98,62362.17,65644.28,7811983.63,6221.09
1737.4777,184981.76,3204826.37,53961363.71,63271.83,78242.30,8281313.00,6691.26
1738.4530,181983.81,3197057.10,54183267.88,63910.64,98651.19,8119280.50,6881.34
1739.4279,174475.78,3172796.95,51311742.81,63756.77,113323.47,7514243.01,7201.46
1740.4027,170198.28,3139933.92,51318596.98,63281.87,134797.65,7768965.51,7291.50
1741.3781,175141.68,3105181.58,51978217.83,62228.40,149686.22,8250394.88,7271.49
1742.3529,188081.17,3266544.60,54338405.38,60589.77,156968.54,8448776.12,7451.57
1743.3278,201150.41,3123983.14,52569392.84,59175.34,143609.13,8562803.00,7481.58
1744.3026,239367.75,3285073.77,52958638.68,60118.28,131457.48,9160379.86,9302.44
1745.2780,255398.86,3257248.25,58145138.80,60017.96,115167.95,9461993.61,11263.58
1746.2528,240663.53,3296629.50,51798284.49,59961.12,106969.79,9522469.86,11944.02
1747.2277,201392.89,3153693.56,51389492.82,58817.56,108619.19,9438267.36,11173.52
1748.2030,172064.51,3089643.56,49350396.94,60466.05,108149.85,9193296.74,10212.94
1749.1779,167000.88,3141793.04,49423396.94,68714.02,106165.25,8679100.50,12184.19
1750.1527,181509.45,2981459.70,49959251.12,81695.24,107767.65,8175604.25,14465.90
1751.1281,203039.80,3156267.52,53374430.36,107003.77,117753.89,7966857.38,15726.97
1752.1029,207516.48,3172396.95,50661992.80,126627.18,123822.65,7785234.26,19220.41
1753.0778,221377.44,3194704.24,49838051.11,149599.89,139484.98,7675551.76,21272.76
1754.0526,233062.16,3287545.65,50397713.63,172889.63,145046.78,7579404.89,22374.06
1755.0280,236634.76,3171133.40,52462951.17,191476.54,149934.85,7454361.14,24276.61
1756.0028,239468.96,3240995.38,51432267.82,196908.31,150905.93,7484757.39,24396.77
1756.9777,250242.73,3066264.13,50192013.62,193153.38,148359.10,7387303.01,22934.83
1757.9530,259320.02,3109274.55,52296263.67,183064.26,148053.38,7212919.27,20341.66
1758.9279,273602.87,3179085.49,52991997.02,163164.20,148782.42,7167896.14,18799.96
1759.9027,287743.92,3106121.94,51680155.32,143006.10,150512.77,6975562.40,16908.06
1760.8776,303144.23,3241778.20,51881484.49,131631.00,150485.91,6878067.40,15987.20
1761.8529,301011.62,3177821.69,52361701.17,124764.92,152213.04,6591148.65,14716.11
1762.8278,304119.21,3164942.78,52541922.01,127247.96,156050.96,6641480.53,14726.11
1763.8026,312530.41,3101680.02,52501405.34,148215.79,161953.83,6714351.15,17138.28
1764.7780,342862.92,3135011.27,52014788.66,184885.08,165211.97,7000518.02,17528.66
1765.7528,352471.71,3202273.51,52277717.84,198046.72,164613.43,6692372.40,18840.01
1766.7277,364570.78,3078389.91,50680263.63,204187.86,165760.10,6960254.90,20842.25
1767.7030,363063.08,3105849.55,49829067.78,200744.80,167969.58,6715008.02,19951.22
1768.6779,346893.16,3067655.28,51475359.48,190271.20,169940.46,6779018.02,23235.21
1769.6527,324106.77,3055657.10,48311042.75,205798.42,176446.59,6774514.90,22864.68
1770.6276,297325.82,3142082.36,49007971.93,228947.65,174481.71,6721501.15,22814.67
1771.6029,291641.03,2990475.33,48452076.08,231690.59,165050.55,6346293.03,18329.47
1772.5778,294625.33,2670753.18,43804963.48,212643.16,112971.36,5436721.17,16607.78
1773.5526,346811.71,2319588.59,38708009.20,187540.92,64075.56,4079913.69,11593.79
1774.5280,246799.35,1659398.21,27784096.45,137455.37,25620.76,2393182.46,7181.45
1775.5028,177512.95,956158.88,15690542.02,98169.60,9188.91,906254.44,2880.23
1776.4777,100930.10,272181.94,5342784.49,61288.67,2876.89,126129.26,1320.05
1777.4530,28410.65,34130.30,1512378.29,50329.89,1416.72,23314.71,90.00
1778.4279,5740.84,7234.70,1241099.90,49364.03,716.68,5250.75,30.00
1779.4027,930.02,1566.73,916966.62,47596.21,586.68,1040.03,20.00
1780.3776,410.00,300.00,913716.82,48017.26,503.34,150.00,10.00
1781.3529,250.00,233.33,857300.67,48805.93,540.01,30.00,20.00
1782.3278,230.00,100.00,850125.08,48344.75,553.34,30.00,20.00
1783.3026,190.00,400.00,877378.47,48485.11,530.01,0.00,0.00
1784.2780,290.00,100.00,890775.02,48842.69,570.01,20.00,20.00
1785.2528,200.00,66.67,887983.35,47395.70,606.68,90.00,20.00
1786.2277,270.00,166.67,873193.83,48846.03,503.34,220.00,10.00
1787.2025,180.00,433.34,845946.31,48033.97,576.68,40.00,10.00
1788.1779,170.00,100.00,872635.96,48060.69,430.00,40.00,0.00
1789.1527,260.00,0.00,833380.68,47455.85,543.34,30.00,0.00
1790.1276,260.00,100.00,858764.02,48719.04,570.01,30.00,0.00
